
position is:  {'x': '13.28', 'y': '6.33', 'quality': 34}
position is:  {'x': '3.90', 'y': '11.35', 'quality': 57}
position is:  {'x': '3.79', 'y': '11.35', 'quality': 50}
position is:  {'x': '3.81', 'y': '11.31', 'quality': 55}
position is:  {'x': '3.80', 'y': '11.35', 'quality': 53}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.84', 'y': '11.31', 'quality': 54}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.83', 'y': '11.32', 'quality': 57}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.35', 'quality': 55}
position is:  {'x': '3.90', 'y': '11.31', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.31', 'quality': 56}
position is:  {'x': '3.86', 'y': '11.32', 'quality': 57}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.31', 'quality': 54}
position is:  {'x': '3.88', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.32', 'quality': 53}
position is:  {'x': '3.86', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.83', 'y': '11.30', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.82', 'y': '11.31', 'quality': 55}
position is:  {'x': '3.86', 'y': '11.32', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 54}
position is:  {'x': '3.86', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.35', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.30', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.86', 'y': '11.36', 'quality': 54}
position is:  {'x': '3.84', 'y': '11.34', 'quality': 57}
position is:  {'x': '3.84', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.83', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.86', 'y': '11.36', 'quality': 57}
position is:  {'x': '3.82', 'y': '11.33', 'quality': 55}
position is:  {'x': '3.82', 'y': '11.34', 'quality': 55}
position is:  {'x': '3.83', 'y': '11.32', 'quality': 57}
position is:  {'x': '3.83', 'y': '11.30', 'quality': 55}
position is:  {'x': '3.83', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.83', 'y': '11.32', 'quality': 57}
position is:  {'x': '3.86', 'y': '11.34', 'quality': 57}
position is:  {'x': '3.86', 'y': '11.36', 'quality': 57}
position is:  {'x': '3.83', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.86', 'y': '11.35', 'quality': 57}
position is:  {'x': '3.83', 'y': '11.35', 'quality': 55}
position is:  {'x': '3.84', 'y': '11.33', 'quality': 55}
position is:  {'x': '3.83', 'y': '11.33', 'quality': 57}
position is:  {'x': '3.84', 'y': '11.35', 'quality': 57}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.83', 'y': '11.36', 'quality': 58}
position is:  {'x': '3.84', 'y': '11.35', 'quality': 57}
position is:  {'x': '3.83', 'y': '11.34', 'quality': 57}
position is:  {'x': '3.84', 'y': '11.34', 'quality': 57}
position is:  {'x': '3.82', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.86', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.86', 'y': '11.32', 'quality': 54}
position is:  {'x': '3.82', 'y': '11.35', 'quality': 57}
position is:  {'x': '3.85', 'y': '11.35', 'quality': 55}
position is:  {'x': '3.89', 'y': '11.37', 'quality': 57}
position is:  {'x': '3.86', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.89', 'y': '11.35', 'quality': 57}
position is:  {'x': '3.83', 'y': '11.33', 'quality': 57}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.30', 'quality': 55}
position is:  {'x': '3.83', 'y': '11.31', 'quality': 56}
position is:  {'x': '3.82', 'y': '11.30', 'quality': 56}
position is:  {'x': '3.94', 'y': '11.40', 'quality': 57}
position is:  {'x': '3.94', 'y': '11.42', 'quality': 55}
position is:  {'x': '3.89', 'y': '11.35', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 57}
position is:  {'x': '3.91', 'y': '11.37', 'quality': 57}
position is:  {'x': '3.86', 'y': '11.33', 'quality': 57}
position is:  {'x': '3.83', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.84', 'y': '11.34', 'quality': 54}
position is:  {'x': '3.86', 'y': '11.34', 'quality': 55}
position is:  {'x': '3.83', 'y': '11.33', 'quality': 55}
position is:  {'x': '3.84', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.35', 'quality': 69}
position is:  {'x': '3.87', 'y': '11.33', 'quality': 58}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.83', 'y': '11.33', 'quality': 57}
position is:  {'x': '3.87', 'y': '11.35', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.34', 'quality': 57}
position is:  {'x': '3.85', 'y': '11.32', 'quality': 56}
position is:  {'x': '3.86', 'y': '11.34', 'quality': 57}
position is:  {'x': '3.86', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.87', 'y': '11.35', 'quality': 55}
position is:  {'x': '3.83', 'y': '11.31', 'quality': 54}
position is:  {'x': '3.85', 'y': '11.32', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.84', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 56}
position is:  {'x': '3.83', 'y': '11.31', 'quality': 55}
position is:  {'x': '3.83', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.78', 'y': '11.35', 'quality': 54}
position is:  {'x': '3.86', 'y': '11.31', 'quality': 54}
position is:  {'x': '3.69', 'y': '11.33', 'quality': 52}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 58}
position is:  {'x': '3.83', 'y': '11.33', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.86', 'y': '11.33', 'quality': 55}
position is:  {'x': '3.86', 'y': '11.34', 'quality': 57}
position is:  {'x': '3.88', 'y': '11.34', 'quality': 55}
position is:  {'x': '3.87', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.34', 'quality': 55}
position is:  {'x': '3.88', 'y': '11.34', 'quality': 57}
position is:  {'x': '3.90', 'y': '11.38', 'quality': 56}
position is:  {'x': '3.86', 'y': '11.35', 'quality': 57}
position is:  {'x': '3.91', 'y': '11.37', 'quality': 54}
position is:  {'x': '3.82', 'y': '11.29', 'quality': 56}
position is:  {'x': '3.83', 'y': '11.33', 'quality': 53}
position is:  {'x': '3.82', 'y': '11.31', 'quality': 56}
position is:  {'x': '3.88', 'y': '11.34', 'quality': 58}
position is:  {'x': '3.84', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.34', 'quality': 57}
position is:  {'x': '3.86', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.32', 'quality': 56}
position is:  {'x': '3.86', 'y': '11.35', 'quality': 57}
position is:  {'x': '3.83', 'y': '11.33', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.82', 'y': '11.32', 'quality': 58}
position is:  {'x': '3.86', 'y': '11.33', 'quality': 58}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.39', 'quality': 54}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.30', 'quality': 56}
position is:  {'x': '3.88', 'y': '11.31', 'quality': 58}
position is:  {'x': '3.85', 'y': '11.32', 'quality': 58}
position is:  {'x': '3.86', 'y': '11.33', 'quality': 57}
position is:  {'x': '3.87', 'y': '11.33', 'quality': 58}
position is:  {'x': '3.86', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.88', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.81', 'y': '11.34', 'quality': 53}
position is:  {'x': '3.78', 'y': '11.34', 'quality': 54}
position is:  {'x': '3.82', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.83', 'y': '11.35', 'quality': 58}
position is:  {'x': '3.81', 'y': '11.31', 'quality': 55}
position is:  {'x': '3.83', 'y': '11.30', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 57}
position is:  {'x': '3.84', 'y': '11.34', 'quality': 54}
position is:  {'x': '3.86', 'y': '11.32', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.30', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.86', 'y': '11.30', 'quality': 56}
position is:  {'x': '3.86', 'y': '11.34', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.31', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.34', 'quality': 57}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 57}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.31', 'quality': 55}
position is:  {'x': '3.86', 'y': '11.34', 'quality': 57}
position is:  {'x': '3.86', 'y': '11.33', 'quality': 57}
position is:  {'x': '3.81', 'y': '11.34', 'quality': 55}
position is:  {'x': '3.87', 'y': '11.31', 'quality': 55}
position is:  {'x': '3.87', 'y': '11.32', 'quality': 59}
position is:  {'x': '3.84', 'y': '11.33', 'quality': 55}
position is:  {'x': '3.84', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.82', 'y': '11.32', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.33', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 54}
position is:  {'x': '3.85', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.84', 'y': '11.31', 'quality': 55}
position is:  {'x': '3.84', 'y': '11.36', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.88', 'y': '11.33', 'quality': 58}
position is:  {'x': '3.85', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.89', 'y': '11.34', 'quality': 55}
position is:  {'x': '3.88', 'y': '11.30', 'quality': 55}
position is:  {'x': '3.87', 'y': '11.32', 'quality': 57}
position is:  {'x': '3.86', 'y': '11.33', 'quality': 59}
position is:  {'x': '3.83', 'y': '11.30', 'quality': 58}
position is:  {'x': '3.88', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.89', 'y': '11.34', 'quality': 58}
position is:  {'x': '3.86', 'y': '11.32', 'quality': 58}
position is:  {'x': '3.84', 'y': '11.31', 'quality': 53}
position is:  {'x': '3.86', 'y': '11.33', 'quality': 58}
position is:  {'x': '3.81', 'y': '11.29', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.32', 'quality': 56}
position is:  {'x': '3.83', 'y': '11.29', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.31', 'quality': 55}
position is:  {'x': '3.82', 'y': '11.31', 'quality': 57}
position is:  {'x': '3.87', 'y': '11.34', 'quality': 58}
position is:  {'x': '3.83', 'y': '11.30', 'quality': 55}
position is:  {'x': '3.81', 'y': '11.31', 'quality': 57}
position is:  {'x': '3.82', 'y': '11.32', 'quality': 57}
position is:  {'x': '3.82', 'y': '11.31', 'quality': 54}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 56}
position is:  {'x': '3.83', 'y': '11.30', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.31', 'quality': 57}
position is:  {'x': '3.84', 'y': '11.31', 'quality': 58}
position is:  {'x': '3.83', 'y': '11.35', 'quality': 58}
position is:  {'x': '3.76', 'y': '11.32', 'quality': 53}
position is:  {'x': '3.79', 'y': '11.36', 'quality': 54}
position is:  {'x': '3.84', 'y': '11.31', 'quality': 58}
position is:  {'x': '3.89', 'y': '11.35', 'quality': 56}
position is:  {'x': '3.83', 'y': '11.31', 'quality': 56}
position is:  {'x': '3.84', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.81', 'y': '11.32', 'quality': 58}
position is:  {'x': '3.85', 'y': '11.35', 'quality': 56}
position is:  {'x': '3.86', 'y': '11.34', 'quality': 56}
position is:  {'x': '3.87', 'y': '11.35', 'quality': 57}
position is:  {'x': '3.86', 'y': '11.32', 'quality': 54}
position is:  {'x': '3.82', 'y': '11.31', 'quality': 55}
position is:  {'x': '3.82', 'y': '11.32', 'quality': 55}
position is:  {'x': '3.84', 'y': '11.31', 'quality': 57}
position is:  {'x': '3.83', 'y': '11.30', 'quality': 56}
position is:  {'x': '3.82', 'y': '11.29', 'quality': 55}
position is:  {'x': '3.85', 'y': '11.31', 'quality': 56}
position is:  {'x': '3.85', 'y': '11.31', 'quality': 57}
position is:  {'x': '3.82', 'y': '11.31', 'quality': 56}
position is:  {'x': '3.93', 'y': '11.39', 'quality': 57}
position is:  {'x': '3.82', 'y': '11.32', 'quality': 53}
position is:  {'x': '3.96', 'y': '11.42', 'quality': 57}
position is:  {'x': '3.92', 'y': '11.36', 'quality': 54}
position is:  {'x': '3.93', 'y': '11.37', 'quality': 58}
position is:  {'x': '3.83', 'y': '11.29', 'quality': 57}
position is:  {'x': '3.86', 'y': '11.33', 'quality': 56}
position is:  {'x': '3.78', 'y': '11.37', 'quality': 54}
position is:  {'x': '3.87', 'y': '11.34', 'quality': 60}
position is:  {'x': '4.90', 'y': '12.16', 'quality': 65}
position is:  {'x': '5.37', 'y': '11.77', 'quality': 59}
position is:  {'x': '5.87', 'y': '11.44', 'quality': 42}
position is:  {'x': '5.83', 'y': '11.45', 'quality': 41}
position is:  {'x': '5.82', 'y': '11.42', 'quality': 42}
position is:  {'x': '5.82', 'y': '11.46', 'quality': 41}
position is:  {'x': '5.81', 'y': '11.46', 'quality': 42}
position is:  {'x': '5.78', 'y': '11.55', 'quality': 39}
position is:  {'x': '5.82', 'y': '11.45', 'quality': 42}
position is:  {'x': '5.83', 'y': '11.47', 'quality': 42}
position is:  {'x': '5.84', 'y': '11.45', 'quality': 42}
position is:  {'x': '5.83', 'y': '11.46', 'quality': 42}
position is:  {'x': '5.79', 'y': '11.46', 'quality': 42}
position is:  {'x': '5.84', 'y': '11.42', 'quality': 42}
position is:  {'x': '5.80', 'y': '11.46', 'quality': 42}
position is:  {'x': '5.93', 'y': '11.35', 'quality': 59}
position is:  {'x': '5.80', 'y': '11.43', 'quality': 41}
position is:  {'x': '5.82', 'y': '11.45', 'quality': 41}
position is:  {'x': '5.82', 'y': '11.45', 'quality': 42}
position is:  {'x': '5.84', 'y': '11.44', 'quality': 41}
position is:  {'x': '5.83', 'y': '11.44', 'quality': 41}
position is:  {'x': '5.78', 'y': '11.46', 'quality': 43}
position is:  {'x': '5.81', 'y': '11.47', 'quality': 42}
position is:  {'x': '5.85', 'y': '11.47', 'quality': 41}
position is:  {'x': '5.79', 'y': '11.44', 'quality': 41}
position is:  {'x': '5.81', 'y': '11.45', 'quality': 41}
position is:  {'x': '5.72', 'y': '11.57', 'quality': 43}
position is:  {'x': '6.06', 'y': '11.95', 'quality': 48}
position is:  {'x': '6.04', 'y': '12.08', 'quality': 49}
position is:  {'x': '6.28', 'y': '12.30', 'quality': 46}
position is:  {'x': '6.05', 'y': '11.71', 'quality': 49}
position is:  {'x': '6.07', 'y': '12.19', 'quality': 55}
position is:  {'x': '5.89', 'y': '11.97', 'quality': 47}
position is:  {'x': '5.97', 'y': '11.93', 'quality': 49}
position is:  {'x': '5.94', 'y': '11.89', 'quality': 49}
position is:  {'x': '5.89', 'y': '12.00', 'quality': 48}
position is:  {'x': '5.95', 'y': '11.62', 'quality': 49}
position is:  {'x': '5.91', 'y': '11.86', 'quality': 48}
position is:  {'x': '5.90', 'y': '11.80', 'quality': 48}
position is:  {'x': '6.01', 'y': '12.23', 'quality': 48}
position is:  {'x': '5.85', 'y': '11.98', 'quality': 48}
position is:  {'x': '5.93', 'y': '12.01', 'quality': 49}
position is:  {'x': '5.91', 'y': '12.04', 'quality': 48}
position is:  {'x': '6.02', 'y': '12.19', 'quality': 55}
position is:  {'x': '5.89', 'y': '12.01', 'quality': 48}
position is:  {'x': '5.91', 'y': '12.01', 'quality': 48}
position is:  {'x': '5.90', 'y': '12.02', 'quality': 47}
position is:  {'x': '5.89', 'y': '12.13', 'quality': 48}
position is:  {'x': '5.90', 'y': '12.08', 'quality': 48}
position is:  {'x': '5.89', 'y': '12.06', 'quality': 47}
position is:  {'x': '5.92', 'y': '11.92', 'quality': 48}
position is:  {'x': '5.91', 'y': '11.95', 'quality': 48}
position is:  {'x': '5.91', 'y': '12.15', 'quality': 48}
position is:  {'x': '5.87', 'y': '12.33', 'quality': 48}
position is:  {'x': '5.91', 'y': '12.16', 'quality': 48}
position is:  {'x': '6.12', 'y': '12.26', 'quality': 54}
position is:  {'x': '5.90', 'y': '12.24', 'quality': 47}
position is:  {'x': '6.04', 'y': '12.19', 'quality': 48}
position is:  {'x': '5.91', 'y': '12.22', 'quality': 48}
position is:  {'x': '6.03', 'y': '12.14', 'quality': 48}
position is:  {'x': '5.89', 'y': '12.12', 'quality': 48}
position is:  {'x': '5.94', 'y': '12.16', 'quality': 48}
position is:  {'x': '5.99', 'y': '12.11', 'quality': 48}
position is:  {'x': '6.03', 'y': '12.25', 'quality': 55}
position is:  {'x': '5.97', 'y': '12.16', 'quality': 48}
position is:  {'x': '5.96', 'y': '11.93', 'quality': 48}
position is:  {'x': '5.94', 'y': '12.13', 'quality': 48}
position is:  {'x': '5.88', 'y': '12.14', 'quality': 48}
position is:  {'x': '6.02', 'y': '12.20', 'quality': 55}
position is:  {'x': '5.94', 'y': '12.05', 'quality': 48}
position is:  {'x': '5.92', 'y': '12.17', 'quality': 48}
position is:  {'x': '6.06', 'y': '12.26', 'quality': 51}
position is:  {'x': '5.95', 'y': '12.31', 'quality': 48}
position is:  {'x': '5.91', 'y': '12.20', 'quality': 48}
position is:  {'x': '5.93', 'y': '12.24', 'quality': 48}
position is:  {'x': '5.97', 'y': '12.26', 'quality': 48}
position is:  {'x': '5.90', 'y': '12.15', 'quality': 48}
position is:  {'x': '5.93', 'y': '12.05', 'quality': 48}
position is:  {'x': '5.90', 'y': '12.09', 'quality': 47}
position is:  {'x': '5.99', 'y': '12.12', 'quality': 48}
position is:  {'x': '5.91', 'y': '12.16', 'quality': 48}
position is:  {'x': '6.00', 'y': '12.13', 'quality': 48}
position is:  {'x': '5.91', 'y': '12.24', 'quality': 47}
position is:  {'x': '5.94', 'y': '12.12', 'quality': 48}
position is:  {'x': '5.99', 'y': '12.27', 'quality': 48}
position is:  {'x': '5.93', 'y': '12.04', 'quality': 48}
position is:  {'x': '5.89', 'y': '12.15', 'quality': 48}
position is:  {'x': '5.91', 'y': '12.00', 'quality': 48}
position is:  {'x': '5.94', 'y': '12.02', 'quality': 48}
position is:  {'x': '5.91', 'y': '12.25', 'quality': 48}
position is:  {'x': '5.97', 'y': '12.21', 'quality': 48}
position is:  {'x': '6.03', 'y': '12.08', 'quality': 51}
position is:  {'x': '5.90', 'y': '12.24', 'quality': 49}
position is:  {'x': '5.91', 'y': '12.06', 'quality': 48}
position is:  {'x': '5.93', 'y': '12.19', 'quality': 48}
position is:  {'x': '5.89', 'y': '12.09', 'quality': 48}
position is:  {'x': '5.90', 'y': '12.06', 'quality': 48}
position is:  {'x': '5.93', 'y': '12.19', 'quality': 49}
position is:  {'x': '5.92', 'y': '12.26', 'quality': 48}
position is:  {'x': '5.91', 'y': '12.18', 'quality': 48}
position is:  {'x': '5.89', 'y': '12.15', 'quality': 47}
position is:  {'x': '5.90', 'y': '12.32', 'quality': 48}
position is:  {'x': '5.97', 'y': '12.38', 'quality': 48}
position is:  {'x': '5.74', 'y': '12.48', 'quality': 43}
position is:  {'x': '6.05', 'y': '12.26', 'quality': 55}
position is:  {'x': '5.86', 'y': '12.31', 'quality': 48}
position is:  {'x': '5.81', 'y': '12.40', 'quality': 48}
position is:  {'x': '6.02', 'y': '12.24', 'quality': 47}
