position is:  {'x': '13.30', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.35', 'quality': 35}
position is:  {'x': '13.31', 'y': '6.35', 'quality': 35}
position is:  {'x': '13.31', 'y': '6.38', 'quality': 34}
position is:  {'x': '13.31', 'y': '6.39', 'quality': 35}
position is:  {'x': '13.11', 'y': '6.38', 'quality': 51}
position is:  {'x': '13.23', 'y': '6.36', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 33}
position is:  {'x': '13.31', 'y': '6.31', 'quality': 38}
position is:  {'x': '13.30', 'y': '6.30', 'quality': 37}
position is:  {'x': '13.31', 'y': '6.30', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.30', 'quality': 37}
position is:  {'x': '13.31', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.33', 'quality': 35}
position is:  {'x': '13.32', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.35', 'quality': 35}
position is:  {'x': '13.34', 'y': '6.35', 'quality': 34}
position is:  {'x': '13.34', 'y': '6.35', 'quality': 35}
position is:  {'x': '13.33', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.33', 'y': '6.36', 'quality': 35}
position is:  {'x': '13.33', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.35', 'quality': 35}
position is:  {'x': '13.31', 'y': '6.36', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.36', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.24', 'quality': 37}
position is:  {'x': '13.31', 'y': '6.27', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.28', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.26', 'quality': 37}
position is:  {'x': '13.31', 'y': '6.28', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.30', 'quality': 35}
position is:  {'x': '13.32', 'y': '6.30', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.30', 'quality': 37}
position is:  {'x': '13.31', 'y': '6.31', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.31', 'quality': 37}
position is:  {'x': '13.31', 'y': '6.32', 'quality': 34}
position is:  {'x': '13.30', 'y': '6.32', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.31', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.32', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.21', 'quality': 82}
position is:  {'x': '13.30', 'y': '6.30', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.35', 'quality': 34}
position is:  {'x': '13.28', 'y': '6.38', 'quality': 34}
position is:  {'x': '13.30', 'y': '6.39', 'quality': 34}
position is:  {'x': '13.29', 'y': '6.39', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.37', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.30', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.28', 'quality': 37}
position is:  {'x': '13.28', 'y': '6.29', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.29', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.29', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.30', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.31', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.32', 'quality': 37}
position is:  {'x': '13.27', 'y': '6.30', 'quality': 38}
position is:  {'x': '13.28', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.32', 'quality': 35}
position is:  {'x': '13.32', 'y': '6.33', 'quality': 34}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.32', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.36', 'quality': 34}
position is:  {'x': '13.32', 'y': '6.36', 'quality': 35}
position is:  {'x': '13.31', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.38', 'quality': 34}
position is:  {'x': '13.29', 'y': '6.36', 'quality': 37}
position is:  {'x': '13.20', 'y': '6.30', 'quality': 34}
position is:  {'x': '13.23', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.27', 'y': '6.36', 'quality': 35}
position is:  {'x': '13.28', 'y': '6.28', 'quality': 34}
position is:  {'x': '13.27', 'y': '6.32', 'quality': 37}
position is:  {'x': '13.27', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.36', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.36', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.36', 'quality': 34}
position is:  {'x': '13.29', 'y': '6.35', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.36', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.36', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.31', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.30', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.29', 'quality': 38}
position is:  {'x': '13.29', 'y': '6.28', 'quality': 38}
position is:  {'x': '13.28', 'y': '6.28', 'quality': 38}
position is:  {'x': '13.30', 'y': '6.29', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.28', 'quality': 38}
position is:  {'x': '13.29', 'y': '6.27', 'quality': 38}
position is:  {'x': '13.29', 'y': '6.29', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.29', 'quality': 38}
position is:  {'x': '13.23', 'y': '6.26', 'quality': 40}
position is:  {'x': '13.26', 'y': '6.25', 'quality': 39}
position is:  {'x': '13.27', 'y': '6.27', 'quality': 37}
position is:  {'x': '13.18', 'y': '6.29', 'quality': 37}
position is:  {'x': '13.22', 'y': '6.28', 'quality': 39}
position is:  {'x': '13.25', 'y': '6.28', 'quality': 38}
position is:  {'x': '13.28', 'y': '6.28', 'quality': 38}
position is:  {'x': '13.27', 'y': '6.27', 'quality': 38}
position is:  {'x': '13.28', 'y': '6.28', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.29', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.28', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.29', 'quality': 38}
position is:  {'x': '13.31', 'y': '6.29', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.27', 'quality': 39}
position is:  {'x': '13.30', 'y': '6.28', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.28', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.27', 'quality': 37}
position is:  {'x': '13.28', 'y': '6.28', 'quality': 38}
position is:  {'x': '13.28', 'y': '6.28', 'quality': 37}
position is:  {'x': '13.28', 'y': '6.28', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.29', 'quality': 38}
position is:  {'x': '13.30', 'y': '6.27', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.28', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.28', 'quality': 37}
position is:  {'x': '13.32', 'y': '6.27', 'quality': 37}
position is:  {'x': '13.31', 'y': '6.25', 'quality': 39}
position is:  {'x': '13.32', 'y': '6.26', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.27', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.29', 'quality': 37}
position is:  {'x': '13.31', 'y': '6.29', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.32', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.35', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.32', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.18', 'y': '6.33', 'quality': 50}
position is:  {'x': '13.24', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.25', 'y': '6.33', 'quality': 35}
position is:  {'x': '13.26', 'y': '6.32', 'quality': 39}
position is:  {'x': '13.27', 'y': '6.31', 'quality': 37}
position is:  {'x': '13.28', 'y': '6.32', 'quality': 38}
position is:  {'x': '13.29', 'y': '6.29', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.21', 'quality': 74}
position is:  {'x': '13.30', 'y': '6.25', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.28', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.30', 'quality': 38}
position is:  {'x': '13.29', 'y': '6.31', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.30', 'quality': 38}
position is:  {'x': '13.30', 'y': '6.31', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.32', 'quality': 37}
position is:  {'x': '13.31', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.32', 'quality': 37}
position is:  {'x': '13.28', 'y': '6.33', 'quality': 35}
position is:  {'x': '13.28', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.31', 'quality': 37}
position is:  {'x': '13.31', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.31', 'quality': 38}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 34}
position is:  {'x': '13.30', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.34', 'quality': 35}
position is:  {'x': '13.31', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 34}
position is:  {'x': '13.31', 'y': '6.34', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 34}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.31', 'quality': 38}
position is:  {'x': '13.31', 'y': '6.22', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.27', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.30', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.31', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.31', 'quality': 39}
position is:  {'x': '13.28', 'y': '6.31', 'quality': 38}
position is:  {'x': '13.29', 'y': '6.32', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.30', 'quality': 39}
position is:  {'x': '13.30', 'y': '6.29', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.29', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.21', 'quality': 38}
position is:  {'x': '13.29', 'y': '6.23', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.27', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.28', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.30', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.30', 'quality': 38}
position is:  {'x': '13.28', 'y': '6.32', 'quality': 37}
position is:  {'x': '13.28', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.32', 'quality': 37}
position is:  {'x': '13.25', 'y': '6.31', 'quality': 76}
position is:  {'x': '13.26', 'y': '6.33', 'quality': 37}
position is:  {'x': '13.28', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.34', 'quality': 37}
position is:  {'x': '13.28', 'y': '6.32', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.32', 'quality': 35}
position is:  {'x': '13.31', 'y': '6.34', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.30', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 34}
position is:  {'x': '13.31', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.34', 'quality': 34}
position is:  {'x': '13.28', 'y': '6.33', 'quality': 39}
position is:  {'x': '13.29', 'y': '6.31', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.29', 'quality': 38}
position is:  {'x': '13.30', 'y': '6.29', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.31', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.30', 'quality': 37}
position is:  {'x': '13.31', 'y': '6.28', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.29', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.34', 'quality': 34}
position is:  {'x': '13.31', 'y': '6.35', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.38', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.36', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.34', 'quality': 38}
position is:  {'x': '13.28', 'y': '6.34', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.37', 'quality': 33}
position is:  {'x': '13.28', 'y': '6.35', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.36', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.22', 'quality': 50}
position is:  {'x': '13.29', 'y': '6.30', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.31', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.28', 'quality': 33}
position is:  {'x': '13.28', 'y': '6.32', 'quality': 36}
position is:  {'x': '13.27', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.36', 'quality': 37}
position is:  {'x': '13.28', 'y': '6.35', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.36', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.38', 'quality': 33}
position is:  {'x': '13.31', 'y': '6.37', 'quality': 36}
position is:  {'x': '13.32', 'y': '6.40', 'quality': 33}
position is:  {'x': '13.31', 'y': '6.38', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.38', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.37', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.36', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.38', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.38', 'quality': 34}
position is:  {'x': '13.29', 'y': '6.37', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.39', 'quality': 33}
position is:  {'x': '13.31', 'y': '6.37', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.25', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.30', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 34}
position is:  {'x': '13.29', 'y': '6.36', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.35', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.34', 'quality': 37}
position is:  {'x': '13.28', 'y': '6.34', 'quality': 35}
position is:  {'x': '13.27', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.39', 'quality': 34}
position is:  {'x': '13.29', 'y': '6.39', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.38', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.37', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.38', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.38', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.26', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.29', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 34}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 37}
position is:  {'x': '13.28', 'y': '6.34', 'quality': 38}
position is:  {'x': '13.30', 'y': '6.36', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.36', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.36', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.36', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.37', 'quality': 34}
position is:  {'x': '13.30', 'y': '6.25', 'quality': 48}
position is:  {'x': '13.31', 'y': '6.30', 'quality': 35}
position is:  {'x': '13.31', 'y': '6.33', 'quality': 34}
position is:  {'x': '13.30', 'y': '6.38', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.37', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.38', 'quality': 35}
position is:  {'x': '13.31', 'y': '6.38', 'quality': 34}
position is:  {'x': '13.30', 'y': '6.38', 'quality': 36}
position is:  {'x': '13.31', 'y': '6.36', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.35', 'quality': 34}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.32', 'quality': 37}
position is:  {'x': '13.30', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.35', 'quality': 37}
position is:  {'x': '13.22', 'y': '6.34', 'quality': 37}
position is:  {'x': '13.24', 'y': '6.35', 'quality': 35}
position is:  {'x': '13.27', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.34', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.25', 'quality': 35}
position is:  {'x': '13.30', 'y': '6.29', 'quality': 34}
position is:  {'x': '13.31', 'y': '6.32', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.33', 'quality': 37}
position is:  {'x': '13.27', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.33', 'quality': 36}
position is:  {'x': '13.27', 'y': '6.32', 'quality': 38}
position is:  {'x': '13.27', 'y': '6.33', 'quality': 37}
position is:  {'x': '13.28', 'y': '6.31', 'quality': 37}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 34}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 35}
position is:  {'x': '13.29', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.34', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.37', 'quality': 36}
position is:  {'x': '13.28', 'y': '6.36', 'quality': 36}
position is:  {'x': '13.29', 'y': '6.35', 'quality': 36}
position is:  {'x': '13.30', 'y': '6.34', 'quality': 36}
